lyou,"http://purl.org/linkingyou/"
adms,"http://www.w3.org/ns/adms#"
dul,"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#"
type,"https://webiomed.ai/blog/obzor-rossiiskikh-sistem-podderzhki-priniatiia-vrachebnykh-reshenii/"
swrl,"http://www.w3.org/2003/11/swrl#"
lemon,"http://lemon-model.net/lemon#"
cert,"http://www.w3.org/ns/auth/cert#"
swrcfe,"http://www.morelab.deusto.es/ontologies/swrcfe#"
cnt,"http://www.w3.org/2011/content#"
swrlb,"http://www.w3.org/2003/11/swrlb#"
ontology,"http://dbpedia.org/ontology/"
isbd,"http://iflastandards.info/ns/isbd/elements/"
ore,"http://www.openarchives.org/ore/terms/"
edm,"http://www.europeana.eu/schemas/edm/"
openlinks,"http://www.openlinksw.com/schemas/virtrdf#"
eat,"http://www.eat.rl.ac.uk/#"
nfo,"http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#"
aat,"http://vocab.getty.edu/aat/"
sf,"http://www.opengis.net/ont/sf#"
voaf,"http://purl.org/vocommons/voaf#"
ac,"http://umbel.org/umbel/ac/"
db,"http://dbpedia.org/"
fabio,"http://purl.org/spar/fabio/"
gtfs,"http://vocab.gtfs.org/terms#"
skosxl,"http://www.w3.org/2008/05/skos-xl#"
sioct,"http://rdfs.org/sioc/types#"
nif,"http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#"
scovo,"http://purl.org/NET/scovo#"
siocserv,"http://rdfs.org/sioc/services#"
gvp,"http://vocab.getty.edu/ontology#"
eg,"http://www.example.org/"
tgn,"http://vocab.getty.edu/tgn/"
prism,"http://prismstandard.org/namespaces/basic/2.0/"
geoes,"http://geo.linkeddata.es/resource/"
coref,"http://www.rkbexplorer.com/ontologies/coref#"
ldp,"http://www.w3.org/ns/ldp#"
drugbank,"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/"
room,"http://vocab.deri.ie/rooms#"
pmlj,"http://inference-web.org/2.0/pml-justification.owl#"
ulan,"http://vocab.getty.edu/ulan/"
test,"http://example_onotology.example.com/"
lv,"http://purl.org/lobid/lv#"
ptr,"http://www.w3.org/2009/pointers#"
uniprot,"http://purl.uniprot.org/core/"
core,"http://vivoweb.org/ontology/core#"
georss,"http://www.georss.org/georss/"
gold,"http://purl.org/linguistics/gold/"
acc,"http://purl.org/NET/acc#"
ssn,"http://www.w3.org/ns/ssn/"
dbc,"http://dbpedia.org/resource/Category:"
go,"http://purl.org/obo/owl/GO#"
nsogi,"http://prefix.cc/nsogi:"
doc,"http://www.w3.org/2000/10/swap/pim/doc#"
dce,"http://purl.org/dc/elements/1.1/"
movie,"http://data.linkedmdb.org/resource/movie/"
dbprop,"http://dbpedia.org/property/"
bif,"http://www.openlinksw.com/schemas/bif#"
space,"http://purl.org/net/schemas/space/"
whois,"http://www.kanzaki.com/ns/whois#"
rsa,"http://www.w3.org/ns/auth/rsa#"
geosparql,"http://www.opengis.net/ont/geosparql#"
wn,"http://xmlns.com/wordnet/1.6/"
java,"http://www.w3.org/2007/uwa/context/java.owl#"
rec,"http://purl.org/ontology/rec/core#"
cerif,"http://spi-fm.uca.es/neologism/cerif#"
am,"http://vocab.deri.ie/am#"
akts,"http://www.aktors.org/ontology/support#"
music,"http://musicontology.com/"
ceo,"https://linkeddata.cultureelerfgoed.nl/vocab/def/ceo#"
lgd,"http://linkedgeodata.org/triplify/"
dblp,"http://dblp.uni-trier.de/rdf/schema-2015-01-26#"
loc,"http://www.w3.org/2007/uwa/context/location.owl#"
sider,"http://www4.wiwiss.fu-berlin.de/sider/resource/sider/"
sh,"http://www.w3.org/ns/shacl#"
lexinfo,"http://www.lexinfo.net/ontology/2.0/lexinfo#"
itsrdf,"http://www.w3.org/2005/11/its/rdf#"
cco,"http://www.ontologyrepository.com/CommonCoreOntologies/"
ti,"http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl#"
po,"http://purl.org/ontology/po/"
acl,"http://www.w3.org/ns/auth/acl#"
nmo,"http://www.semanticdesktop.org/ontologies/2007/03/22/nmo#"
imm,"http://schemas.microsoft.com/imm/"
cito,"http://purl.org/spar/cito/"
sparql,"http://www.w3.org/ns/sparql#"
acm,"http://www.rkbexplorer.com/ontologies/acm#"
service,"http://purl.org/ontology/service#"
sec,"https://w3id.org/security#"
httph,"http://www.w3.org/2007/ont/httph#"
wn20schema,"http://www.w3.org/2006/03/wn/wn20/schema/"
ro,"http://purl.org/obo/owl/ro#"
cdm,"http://publications.europa.eu/ontology/cdm#"
nao,"http://www.semanticdesktop.org/ontologies/2007/08/15/nao#"
wdt,"http://www.wikidata.org/prop/direct/"
gndo,"http://d-nb.info/standards/elementset/gnd#"
sp,"http://spinrdf.org/sp#"
dbpediaowl,"http://dbpedia.org/owl/"
atom,"http://www.w3.org/2005/Atom/"
kb,"http://deductions.sf.net/ontology/knowledge_base.owl#"
umbelrc,"http://umbel.org/umbel/rc/"
lode,"http://linkedevents.org/ontology/"
zoology,"http://purl.org/NET/biol/zoology#"
organism,"http://eulersharp.sourceforge.net/2003/03swap/organism#"
wdrs,"http://www.w3.org/2007/05/powder-s#"
pat,"http://purl.org/hpi/patchr#"
gd,"http://rdf.data-vocabulary.org/#"
mods,"http://www.loc.gov/mods/v3#"
cro,"http://rhizomik.net/ontologies/copyrightonto.owl#"
prv,"http://purl.org/net/provenance/ns#"
ignf,"http://data.ign.fr/def/ignf#"
swid,"http://semanticweb.org/id/"
formats,"http://www.w3.org/ns/formats/"
xml,"http://www.w3.org/XML/1998/namespace/"
ping,"https://namso-gen.com/"
ndl,"http://schemas.ogf.org/nml/2013/05/base#"
ecs,"http://rdf.ecs.soton.ac.uk/ontology/ecs#"
ya,"http://blogs.yandex.ru/schema/foaf/"
opm,"https://w3id.org/opm#"
pr,"http://purl.org/ontology/prv/core#"
fise,"http://fise.iks-project.eu/ontology/"
sesame,"http://www.openrdf.org/schema/sesame#"
bd,"http://www.bigdata.com/rdf#"
product,"http://purl.org/commerce/product#"
nco,"http://www.semanticdesktop.org/ontologies/2007/03/22/nco#"
abc,"http://www.metadata.net/harmony/ABCSchemaV5Commented.rdf#"
spin,"http://spinrdf.org/spin#"
list,"http://www.w3.org/2000/10/swap/list#"
daml,"http://www.daml.org/2001/03/daml+oil#"
chebi,"http://bio2rdf.org/chebi:"
meta,"https://krr.triply.cc/krr/sameas-meta/def/"
irw,"http://www.ontologydesignpatterns.org/ont/web/irw.owl#"
olia,"http://purl.org/olia/olia.owl#"
web,"http://www.w3.org/2007/uwa/context/web.owl#"
resist,"http://www.rkbexplorer.com/ontologies/resist#"
mf,"http://www.w3.org/2001/sw/DataAccess/tests/test-manifest#"
site,"http://ns.ontowiki.net/SysOnt/Site/"
wo,"http://purl.org/ontology/wo/"
up,"http://purl.uniprot.org/core/"
protege,"http://protege.stanford.edu/system#"
sit,"http://www.ontologydesignpatterns.org/cp/owl/situation.owl#"
video,"http://purl.org/ontology/video#"
biocore,"http://bio2rdf.org/core#"
smf,"http://topbraid.org/sparqlmotionfunctions#"
wikidata,"http://www.wikidata.org/entity/"
pmt,"http://tipsy.googlecode.com/svn/trunk/vocab/pmt#"
biol,"http://purl.org/NET/biol/ns#"
myspo,"http://purl.org/ontology/myspace#"
scot,"http://rdfs.org/scot/ns#"
fresnel,"http://www.w3.org/2004/09/fresnel#"
cgov,"http://reference.data.gov.uk/def/central-government/"
omt,"http://purl.org/ontomedia/ext/common/trait#"
admingeo,"http://data.ordnancesurvey.co.uk/ontology/admingeo/"
link,"http://www.w3.org/2006/link#"
user,"http://schemas.talis.com/2005/user/schema#"
gnd,"http://d-nb.info/gnd/"
omb,"http://purl.org/ontomedia/ext/common/being#"
geof,"http://www.opengis.net/def/function/geosparql/"
granatum,"http://chem.deri.ie/granatum/"
politico,"http://www.rdfabout.com/rdf/schema/politico/"
cpa,"http://www.ontologydesignpatterns.org/schemas/cpannotationschema.owl#"
label,"http://purl.org/net/vocab/2004/03/label#"
food,"http://purl.org/foodontology#"
rnews,"http://iptc.org/std/rNews/2011-10-07#"
climb,"http://climb.dataincubator.org/vocabs/climb/"
penn,"http://purl.org/olia/penn.owl#"
oc,"http://opencoinage.org/rdf/"
hydra,"http://www.w3.org/ns/hydra/core#"
mit,"http://purl.org/ontology/mo/mit#"
lfn,"http://www.dotnetrdf.org/leviathan#"
dctype,"http://purl.org/dc/dcmitype/"
xlink,"https://es.scribd.com/doc/79794476/05-Ejercicios-Resueltos-Caja-Negra-y-Recapitulacion/"
postcode,"http://data.ordnancesurvey.co.uk/id/postcodeunit/"
pext,"http://www.ontotext.com/proton/protonext#"
wgs84,"http://www.w3.org/2003/01/geo/wgs84_pos#"
xkos,"http://rdf-vocabulary.ddialliance.org/xkos#"
bibtex,"http://purl.org/net/nknouf/ns/bibtex#"
hg,"http://rdf.histograph.io/"
pav,"http://purl.org/pav/"
bp,"http://www.biopax.org/release/biopax-level3.owl#"
lx,"http://purl.org/NET/lx#"
ms,"http://purl.org/obo/owl/MS#"
disco,"http://rdf-vocabulary.ddialliance.org/discovery#"
ontolex,"http://www.w3.org/ns/lemon/ontolex#"
oauth,"http://demiblog.org/vocab/oauth#"
wgs,"http://www.w3.org/2003/01/geo/wgs84_pos#"
rdfsharp,"https://rdfsharp.codeplex.com/"
ddc,"http://purl.org/NET/decimalised#"
fec,"http://www.rdfabout.com/rdf/schema/usfec/"
ass,"http://uptheasset.org/ontology#"
npg,"http://ns.nature.com/terms/"
wv,"http://vocab.org/waiver/terms/"
umbel,"http://umbel.org/umbel#"
gso,"http://www.w3.org/2006/gen/ont#"
acco,"http://purl.org/acco/ns#"
cidoc,"http://www.cidoc-crm.org/cidoc-crm/"
sdl,"http://purl.org/vocab/riro/sdl#"
taxo,"http://purl.org/rss/1.0/modules/taxonomy/"
doac,"http://ramonantonio.net/doac/0.1/#"
meteo,"http://purl.org/ns/meteo#"
rdau,"http://rdaregistry.info/Elements/u/"
spl,"http://spinrdf.org/spl#"
conv,"http://purl.org/twc/vocab/conversion/"
example,"http://www.example.org/rdf#"
omc,"http://purl.org/ontomedia/ext/common/bestiary#"
compass,"http://purl.org/net/compass#"
atomix,"http://buzzword.org.uk/rdf/atomix#"
nt,"http://ns.inria.fr/nicetag/2010/09/09/voc#"
agg,"http://purl.org/twc/health/vocab/aggregate/"
opensearch,"http://a9.com/-/spec/opensearch/1.1/"
fed,"http://www.openrdf.org/config/sail/federation#"
xro,"http://purl.org/xro/ns#"
bio2rdf,"http://bio2rdf.org/"
inno,"http://purl.org/innovation/ns#"
es,"http://eulersharp.sourceforge.net/2003/03swap/log-rules#"
contact,"http://www.w3.org/2000/10/swap/pim/contact#"
purl,"http://www.purl.org/"
interval,"http://reference.data.gov.uk/def/intervals/"
ps,"https://w3id.org/payswarm#"
ngeo,"http://geovocab.org/geometry#"
efo,"http://www.ebi.ac.uk/efo/"
rdac,"http://rdaregistry.info/Elements/c/"
lang,"http://ontologi.es/lang/core#"
ocd,"http://dati.camera.it/ocd/"
tmo,"http://www.semanticdesktop.org/ontologies/2008/05/20/tmo#"
rdrel,"http://rdvocab.info/RDARelationshipsWEMI/"
prj,"http://purl.org/stuff/project/"
profiling,"http://ontologi.es/profiling#"
dbnary,"http://kaiko.getalp.org/dbnary#"
lime,"http://www.w3.org/ns/lemon/lime#"
powder,"http://www.w3.org/2007/05/powder#"
gpt,"http://purl.org/vocab/riro/gpt#"
xhe,"http://buzzword.org.uk/rdf/xhtml-elements#"
eu,"http://eulersharp.sourceforge.net/2003/03swap/log-rules#"
ref,"http://purl.org/vocab/relationship/"
ire,"http://www.ontologydesignpatterns.org/cpont/ire.owl#"
xen,"http://buzzword.org.uk/rdf/xen#"
rei,"http://www.w3.org/2004/06/rei#"
sco,"http://purl.org/ontology/sco#"
money,"http://purl.org/net/rdf-money/"
rep,"http://www.openrdf.org/config/repository#"
awol,"http://bblfish.net/work/atom-owl/2006-06-06/#"
game,"http://data.totl.net/game/"
os,"http://www.w3.org/2000/10/swap/os#"
code,"http://telegraphis.net/ontology/measurement/code#"
sim,"http://purl.org/ontology/similarity/"
so,"http://purl.org/ontology/symbolic-music/"
soft,"http://www.w3.org/2007/uwa/context/software.owl#"
audio,"http://purl.org/media/audio#"
sv,"http://schemas.talis.com/2005/service/schema#"
usgov,"http://www.rdfabout.com/rdf/schema/usgovt/"
tio,"http://purl.org/tio/ns#"
leak,"http://maco.com/"
omm,"http://purl.org/ontomedia/core/media#"
lom,"http://ltsc.ieee.org/rdf/lomv1p0/lom#"
doclist,"http://www.junkwork.net/xml/DocumentList#"
hlisting,"http://sindice.com/hlisting/0.1/"
st,"http://ns.inria.fr/sparql-template/"
sede,"http://eventography.org/sede/0.1/"
tdb,"http://jena.hpl.hp.com/2008/tdb#"
isothes,"http://purl.org/iso25964/skos-thes#"
hard,"http://www.w3.org/2007/uwa/context/hardware.owl#"
rdagr1,"http://rdvocab.info/Elements/"
bag,"https://bag2.basisregistraties.overheid.nl/bag/def/"
lfm,"http://purl.org/ontology/last-fm/"
push,"http://www.w3.org/2007/uwa/context/push.owl#"
omp,"http://purl.org/ontomedia/ext/common/profession#"
nrl,"http://www.semanticdesktop.org/ontologies/2007/08/15/nrl#"
name,"http://example.org/name#"
uco,"http://purl.org/uco/ns#"
worldbank,"http://worldbank.270a.info/dataset/"
pim,"http://www.w3.org/ns/pim/space#"
courseware,"http://courseware.rkbexplorer.com/ontologies/courseware#"
chord,"http://purl.org/ontology/chord/"
swp,"http://www.w3.org/2004/03/trix/swp-2/"
affy,"http://www.affymetrix.com/community/publications/affymetrix/tmsplice#"
dailymed,"http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/"
icaltzd,"http://www.w3.org/2002/12/cal/icaltzd#"
sysont,"http://ns.ontowiki.net/SysOnt/"
sdo,"https://schema.org/"
xl,"http://langegger.at/xlwrap/vocab#"
ct,"http://data.linkedct.org/resource/linkedct/"
spc,"http://purl.org/ontomedia/core/space#"
rdfa,"http://www.w3.org/ns/rdfa#"
biopax,"http://www.biopax.org/release/biopax-level3.owl#"
p3p,"http://www.w3.org/2002/01/p3prdfv1#"
cordis,"http://cordis.europa.eu/projects/"
custom,"http://www.openrdf.org/config/sail/custom#"
cycann,"http://sw.cyc.com/CycAnnotations_v1#"
swivt,"http://semantic-mediawiki.org/swivt/1.0#"
phil,"http://philosurfical.open.ac.uk/ontology/philosurfical.owl#"
ao,"http://purl.org/ontology/ao/core#"
string,"http://www.w3.org/2000/10/swap/string#"
lgdo,"http://linkedgeodata.org/ontology/"
sport,"http://www.bbc.co.uk/ontologies/sport/"
gsp,"http://www.opengis.net/ont/geosparql#"
obj,"http://www.openrdf.org/rdf/2009/object#"
ui,"http://www.w3.org/ns/ui#"
ero,"http://purl.obolibrary.org/obo/"
library,"http://purl.org/library/"
crypto,"http://www.w3.org/2000/10/swap/crypto#"
like,"http://ontologi.es/like#"
opo,"http://online-presence.net/opo/ns#"
dady,"http://purl.org/NET/dady#"
edam,"http://edamontology.org/"
vote,"http://www.rdfabout.com/rdf/schema/vote/"
rail,"http://ontologi.es/rail/vocab#"
oat,"http://openlinksw.com/schemas/oat/"
rov,"http://www.w3.org/ns/regorg#"
iot,"http://iotschema.org/"
irrl,"http://www.ontologydesignpatterns.org/cp/owl/informationobjectsandrepresentationlanguages.owl#"
pbo,"http://purl.org/ontology/pbo/core#"
frir,"http://purl.org/twc/ontology/frir.owl#"
aifb,"http://www.aifb.kit.edu/id/"
pmlp,"http://inference-web.org/2.0/pml-provenance.owl#"
lt,"http://diplomski.nelakolundzija.org/LTontology.rdf#"
iswc,"http://annotation.semanticweb.org/2004/iswc#"
swandr,"http://purl.org/swan/1.2/discourse-relationships/"
tags,"http://www.holygoat.co.uk/owl/redwood/0.1/tags/"
scv,"http://purl.org/NET/scovo#"
ist,"http://purl.org/ontology/is/types/"
net,"http://www.w3.org/2007/uwa/context/network.owl#"
resource,"http://purl.org/vocab/resourcelist/schema#"
common,"http://www.w3.org/2007/uwa/context/common.owl#"
ub,"http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#"
sail,"http://www.openrdf.org/config/sail#"
bib,"http://zeitkunst.org/bibtex/0.1/bibtex.owl#"
moat,"http://moat-project.org/ns#"
airport,"http://www.daml.org/2001/10/html/airport-ont#"
seas,"https://w3id.org/seas/"
overheid,"http://standaarden.overheid.nl/owms/"
res,"http://dbpedia.org/resource/"
ttl,"http://www.w3.org/2008/turtle#"
vivo,"http://vivoweb.org/ontology/core#"
conversion,"http://purl.org/twc/vocab/conversion/"
pmlr,"http://inference-web.org/2.0/pml-relation.owl#"
lastfm,"http://purl.org/ontology/last-fm/"
muto,"http://purl.org/muto/core#"
wiki,"http://en.wikipedia.org/wiki/"
states,"http://www.w3.org/2005/07/aaa#"
ne,"http://umbel.org/umbel/ne/"
swh,"http://plugin.org.uk/swh-plugins/"
nexif,"http://www.semanticdesktop.org/ontologies/2007/05/10/nexif#"
person,"http://www.w3.org/ns/person#"
blt,"http://www.bl.uk/schemas/bibliographic/blterms#"
meetup,"http://www.lotico.com/meetup/"
anca,"http://users.utcluj.ro/~raluca/rdf_ontologies_ralu/ralu_modified_ontology_pizzas2_0#"
mysql,"http://web-semantics.org/ns/mysql/"
hcterms,"http://purl.org/uF/hCard/terms/"
xforms,"http://www.w3.org/2002/xforms/"
kwijibo,"http://kwijibo.talis.com/"
puc,"http://purl.org/NET/puc#"
gob,"http://purl.org/ontology/last-fm/"
lifecycle,"http://purl.org/vocab/lifecycle/schema#"
copyright,"http://rhizomik.net/ontologies/copyrightonto.owl#"
viaf,"http://viaf.org/viaf/"
dcmitype,"http://purl.org/dc/dcmitype/"
cogs,"http://vocab.deri.ie/cogs#"
lu,"http://www.ontologydesignpatterns.org/ont/framenet/abox/lu/"
dwc,"http://rs.tdwg.org/dwc/terms/"
lotico,"http://www.lotico.com/resource/"
com,"http://purl.org/commerce#"
act,"http://www.w3.org/2007/rif-builtin-action#"
ddl,"http://purl.org/vocab/riro/ddl#"
wordmap,"http://purl.org/net/ns/wordmap#"
wordnet,"http://wordnet-rdf.princeton.edu/ontology#"
resex,"http://resex.rkbexplorer.com/ontologies/resex#"
eco,"http://www.ebusiness-unibw.org/ontologies/eclass/5.1.4/#"
faldo,"http://biohackathon.org/resource/faldo#"
wdr,"http://www.w3.org/2007/05/powder#"
coin,"http://purl.org/court/def/2009/coin#"
sml,"http://topbraid.org/sparqlmotionlib#"
swanco,"http://purl.org/swan/1.2/swan-commons/"
nid3,"http://www.semanticdesktop.org/ontologies/2007/05/10/nid3#"
swanqs,"http://purl.org/swan/1.2/qualifiers/"
greg,"http://kasei.us/about/foaf.xrdf#"
phss,"http://ns.poundhill.com/phss/1.0/"
prissma,"http://ns.inria.fr/prissma/v1#"
gml,"http://www.opengis.net/ont/gml#"
role,"https://w3id.org/role/"
play,"http://uriplay.org/spec/ontology/#"
sm,"http://topbraid.org/sparqlmotion#"
pimo,"http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#"
grddl,"http://www.w3.org/2003/g/data-view#"
pobo,"http://purl.obolibrary.org/obo/"
muo,"http://purl.oclc.org/NET/muo/muo#"
dnr,"http://www.dotnetrdf.org/configuration#"
dgtwc,"http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#"
wnschema,"http://www.cogsci.princeton.edu/~wn/schema/"
dummy,"http://hello.com/"
exterms,"http://www.example.org/terms/"
apivc,"http://purl.org/linked-data/api/vocab#"
is,"http://purl.org/ontology/is/core#"
pom,"http://maven.apache.org/POM/4.0.0#"
datafaqs,"http://purl.org/twc/vocab/datafaqs#"
conserv,"http://conserv.deri.ie/ontology#"
txn,"http://lod.taxonconcept.org/ontology/txn.owl#"
isq,"http://purl.org/ontology/is/quality/"
places,"http://purl.org/ontology/places#"
trackback,"http://madskills.com/public/xml/rss/module/trackback/"
smiley,"http://www.smileyontology.com/ns#"
api,"http://purl.org/linked-data/api/vocab#"
locn,"http://www.w3.org/ns/locn#"
osoc,"http://web-semantics.org/ns/opensocial#"
pdo,"http://ontologies.smile.deri.ie/pdo#"
